ID,문장,유형,극성,시제,확실성,label
TRAIN_15532,기업이 자금난을 숨통을 틔울 수 있도록 경영자금을 추가로 지원한다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_04504,축적된 연구개발 역량이 코로나19백신 개발에 적용될 것으로 보인다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_03256,있는 만큼 일시적으로 호흡이 가능할 것으로 예상된다,예측형,긍정,현재,불확실,예측형-긍정-현재-불확실
TRAIN_10133,이밀은 내가 현장에서 갈고 닦은 생생한 지식을 전수한다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_15130,투자자들은 더 이상 한국 금융회사를 바라볼 수 없게 될 것이다,예측형,부정,미래,불확실,예측형-부정-미래-불확실
TRAIN_10283,역량을 갖춘 창의적인 여성 인재를 적극적으로 육성하기 위한 정책이다,예측형,긍정,현재,확실,예측형-긍정-현재-확실
TRAIN_10305,시즌 초반 KB금융의 올인 전략도 타격이 불가피할 전망이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_09685,경품 추첨 이벤트에 참여할 수 있는 기회를 제공한다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_08444,트렌드를 보면서 약속을 이행할 것인지에 무게를 둘 것으로 보인다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_04821,그동안 좀처럼 보기 힘들었던 국내 모바일 게임 시장이 순위 경쟁으로 후끈 달아오를 전망이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_01185,정부가 2년 뒤 가계의 가상자산 현황 발표를 추진한다,예측형,긍정,현재,확실,예측형-긍정-현재-확실
TRAIN_00012,일부 지역에서는 우박이 떨어지는 곳도 있을 것입니다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_03696,이에 따라 시중은행의 코픽스 연동 대출 금리도 조만간 바뀔 것으로 보인다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_01388,가업상속공제 상속세 납부유예 중 선택이 가능하도록 할 계획이다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_08327,시행령이 개정됨에 따라 단위기간도 조만간 확대될 것으로 보인다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_08524,전국이 가끔 구름이 많겠고 미세먼지가 짙게 끼는 곳이 있겠습니다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_07972,이들이 다툴 소소한 부담으로 작용할 가능성이 높다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_02439,모바일월드콩그레스MWC에 참가하는 국내 기업 수도 줄어들 것으로 보인다,예측형,부정,현재,불확실,예측형-부정-현재-불확실
TRAIN_06011,채굴 비용의 비중이 증가할 것으로 예상된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_06372,연 1포인트 정도면 금리 부담이 줄어들 것으로 예상된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_00147,서해상을 중심으로 돌풍과 함께 천둥·번개가 치는 곳이 있겠습니다,예측형,미정,미래,불확실,예측형-미정-미래-불확실
TRAIN_03794,앞으로 대면창구와 같은 수준으로 사업영역을 확장할 계획이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_04671,비디오몬스터가 장편 영상 편집 애플리케이션 비브이를 다음 달 출시한다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_07826,그는 한국에서 첨단 분야를 선도할 인재입니다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_06929,이후 그는 크래프톤과 펍지 대표를 겸직하게 된다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_09462,이날 아침 최저기온은 14∼20도 낮 최고기온은 25∼32도로 예상된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_11667,늪에 의한 파도가 해안도로나 방파제를 넘는 곳이 있을 수 있다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_04631,비트코인이 주요 수혜주로 등장할 것으로 보인다,예측형,긍정,과거,불확실,예측형-긍정-과거-불확실
TRAIN_11158,생체 인증 등 다양한 인증 방법이 활발히 활용될 것으로 기대된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_13873,청원서 사인을 받은 후 다음 주에 경찰에 청원서를 제출할 계획입니다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_10854,이학영 의원을 비롯한 민주당 을지로위원회 위원들이 참석할 예정이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_09517,2000억 달러약 23조1천억 원 규모의 추가 매입을 제대로 이행하기는 어려울 것으로 보인다,예측형,부정,미래,불확실,예측형-부정-미래-불확실
TRAIN_02657,조계현의 기대작 우무세임 예쁜 더비가 20일 오전 11시 첫 방송된다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_07203,물론 민간 시장도 아마존웹서비스AWS와의 실질적인 경쟁을 예고하고 있다,예측형,긍정,현재,확실,예측형-긍정-현재-확실
TRAIN_15204,수준에서 그렇듯이 물량세 전환에 따른 가격 영향은 크지 않을 것으로 예상된다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_14567,콘셉트와 세계관을 담은 게임 아트가 대거 공개될 예정이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_07242,상속·증여세가 부과되면 수억원의 세금 인상이 불가피할 전망이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_06847,오는 23일 0시에 정식 서비스될 예정이다,예측형,긍정,과거,불확실,예측형-긍정-과거-불확실
TRAIN_05810,부채에 투자하는 가구의 경우 이자 부담이 급격히 증가할 것으로 예상된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_13553,반면 0 포인트 상승은 7로 예측되었다,예측형,긍정,과거,확실,예측형-긍정-과거-확실
TRAIN_07817,영업이익을 흑자전환해 2020년 목표인 1135억원을 달성할 계획이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_13221,개인 자산을 보관하고 투자하는 과정에서 상당한 변화가 예상된다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_09073,전역 후 첫 공식 무대가 될 전망이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_05149,매년 360억 원의 절감 효과가 있을 것으로 예상된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_05563,기준 완화를 추진해 원격 모니터링이 없는 상태에서 가능하도록 할 계획이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_14277,그 이면에는 4차 산업혁명의 선도기업의 위기가 될 것이다,예측형,긍정,과거,확실,예측형-긍정-과거-확실
TRAIN_01674,유원제일차는 재건축 사업이 완료되면 총 554가구로 전환될 전망이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_13112,이번 주말에 먼저 출발해 손익분기점을 맞을 것으로 예상됩니다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_09324,수준은 맞지만 2030년에는 수급 격차가 71600까지 벌어질 것이다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_04982,협력을 늘리고 관련 소식도 계속 내보낼 예정입니다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_01396,성장 과정의 실제 경험 즉 우리가 살펴보았을 사건들이다,예측형,긍정,과거,불확실,예측형-긍정-과거-불확실
TRAIN_08228,현금배당은 2100원이며 연간 배당성향은 25로 예상됩니다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_15503,국민주택기금이 지원하는 ‘부세트 무브먼트 전세자금대출’ 지원을 확대할 계획이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_05971,NLOCK의 새해가 될 것으로 예상됩니다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_02741,감시 노드 수를 늘리고 개발자 참여를 독려할 계획입니다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_02619,본격적인 수집기로 발전할 것으로 기대됩니다,예측형,긍정,현재,불확실,예측형-긍정-현재-불확실
TRAIN_14920,무패드화 추세도 꾸준히 이어질 것으로 보인다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_01886,전 세계 5억 달러 수입이 가능할 것으로 예상된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_10477,장유정이 충성스러운 후보와 맞대결을 펼치는 것은 불가피해 보인다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_01834,전날과 비교하면 35도 안팎으로 올라 평년보다 조금 높겠습니다,예측형,미정,미래,불확실,예측형-미정-미래-불확실
TRAIN_08208,변화가 크지 않아 소비자 물가에 큰 영향을 미치지 않을 것으로 예상된다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_11069,평균 160원이었던 전년 대비 30 가량 상승할 것으로 예상된다,예측형,긍정,과거,불확실,예측형-긍정-과거-불확실
TRAIN_11284,지난 23일 한국에서 만든 ‘예뻐요’와 ‘미르M’ 24일에는 중국 미르M이 주인공이다,예측형,긍정,현재,확실,예측형-긍정-현재-확실
TRAIN_13348,이른바 회색 지대에 위치한 가상자산에 대해서도 공시를 요청할 계획이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_07230,구속 여부는 이날 오후 늦게 결정될 것으로 보인다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_06390,수도권과 강원 영서 충청서해안에는 가끔 비가 오겠습니다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_09253,쇼케이스 Mire M 스페셜 방송도 진행되며 만능 전사의 관점이 펼쳐진다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_05901,또한 3까지 선보일 다양한 서비스에 대해서도 계속 설명해 나갈 예정입니다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_09471,규제혁신추진단과 긴밀히 연계하여 일괄 규제를 발굴·개선할 예정이다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_08381,비과세 혜택은 국내로 자금이 유입되는 효과가 클 것으로 예상된다,예측형,긍정,현재,확실,예측형-긍정-현재-확실
TRAIN_16163,새로운 바이러스는 또한 언젠가 사람들을 다시 위협할 것입니다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_12331,운영 노하우를 더해 건강한 토큰 이코노미를 설계한다는 계획이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_15497,참여 역시 부산시의 입장에서 긍정적인 효과를 기대할 수 있다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_01079,미세먼지 농도는 모든 지역에서 좋거나 보통 수준을 보일 것이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_06262,기존 1만원에서 5만원으로 인상해 사용자 편의성을 높일 계획이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_10624,삼성전자 현대자동차 등 국내 기업들도 영향을 받을 것으로 보인다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_15688,기대제작이라는 점에서 중국 시장에서의 실적에 관심이 쏠릴 것으로 보인다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_08309,금융소비자의 선택권과 카드사 서비스 경쟁력을 높일 계획이다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_13649,보유 지분율에 따라 감면 비율을 달리 적용할 계획입니다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_03818,영상의 객체 정보와 위치 정보를 이용하여 다양한 비즈니스를 전개할 계획입니다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_09004,금융 및 부동산 해외투자가 크게 줄어들 것으로 전망된다,예측형,긍정,현재,불확실,예측형-긍정-현재-불확실
TRAIN_14738,전력 공급 예비율은 7월에는 3 1에 그칠 것으로 전망된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_14442,수익성 관리는 효과가 있는 만큼 중요한 과제로 떠오를 것으로 보인다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_01641,비트코인과 이더리움이 상품으로서의 입지를 굳건히 다질 예정이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_13975,출시와 함께 새로운 폭행 영웅 정커퀸도 소개할 예정이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_12552,추위가 찾아오면 그동안 미뤄왔던 고장이 늘어날 것으로 보인다,예측형,미정,현재,불확실,예측형-미정-현재-불확실
TRAIN_02009,이번 인상으로 국내 조선사에도 긍정적인 영향이 예상된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_04813,드라이브 시즌에 접어들면서 연휴 기간 원유 수요가 급증할 것으로 전망된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_11708,올해는 보라 플랫폼에서 10여종의 P2E 게임을 선보일 계획이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_03920,“내가 기획사 대표가 될 것”이라며 갈등은 더욱 격화될 것으로 보인다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_09835,홈런포를 가동하며 한국 콘텐츠에 대한 러브콜이 이어질 전망이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_04973,시중은행 대출금리가 금리 상승으로 16일부터 뛸 것으로 전망된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_14793,배포하고 현장 대응 강화를 위한 교육을 실시할 예정이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_07745,중부 내륙을 중심으로 우박이 내리는 곳이 있겠습니다,예측형,미정,미래,불확실,예측형-미정-미래-불확실
TRAIN_08604,맥주도 종량세 전환으로 가격 경쟁력이 높아질 것으로 기대된다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_06240,플레이툰P2E 생태계 진입 교두보 역할을 하게 된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_13585,인트로 튜토리얼에도 등장해 부담감을 과시할 예정이다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_10897,증권거래세는 현재 1∼3에 불과하지만 내년에는 1로 낮아질 전망이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_05499,칸나가 더걸스의 귀여움과 반전 코미디 공연을 펼친다,예측형,긍정,현재,확실,예측형-긍정-현재-확실
TRAIN_02980,강조되는 대로 기존처럼 수동 전투만 지원한다는 계획이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_16132,월요일인 20일은 전국이 대체로 흐리고 더운 날씨를 보이겠습니다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_15814,새로운 모드인 푸시 게임 모드도 만나보실 수 있습니다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_08355,위로 올라와 매우 더울 수 있으며 폭염 경보가 확대될 가능성도 있다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_14727,김진표 의원과 박보균 문화체육관광부 장관이 참석해 축사를 할 예정이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_04993,행정안전부와의 권한 충돌 논란은 앞으로 더욱 격화될 것으로 보인다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_04235,남해안에서 051m 동해안에서 051m 높이에 해당됩니다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_02881,연봉의 2∼2배에 불과한 마이너스통장 등 신용대출이 가능해질 전망이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_00878,비디오는 이용자 확대를 바탕으로 글로벌 확장에 박차를 가할 계획이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_02465,공원이 조성되기까지는 상당한 시간이 걸릴 것으로 보인다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_12700,NFT의 성격을 살펴보고 사업 수행 시 고려 사항에 대해 논의하고자 합니다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_12674,기준금리 대폭 인상이 불가피하다는 전망도 나온다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_16518,달러화가 강세를 보일수록 달러화 가치가 상승할 것으로 전망된다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_08587,그는 혜택이 뒷받침되면 제2의 벤처붐이 이어질 것이라고 전망했다,예측형,미정,현재,불확실,예측형-미정-현재-불확실
TRAIN_03088,강수량은 540mm이며 충남 서해안과 전라서해안에는 5mm 안팎의 비가 내리겠다,예측형,미정,미래,불확실,예측형-미정-미래-불확실
TRAIN_03448,대규모 콘텐츠 업데이트로 직접 서비스를 변경하고 제공합니다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_15727,경북 서부지역에는 돌풍과 천둥 번개를 동반한 소나기가 오는 곳이 있겠습니다,예측형,미정,미래,확실,예측형-미정-미래-확실
TRAIN_15728,앞으로 개발이 완료되면 주민 수만 해도 20만 명을 넘어설 것으로 예상된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_01060,오는 8월에는 입주 사무직원이 폐암 수술을 받을 예정이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_14348,이를 통해 안정적으로 사업이 진행될 수 있도록 지원하겠다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_04263,목적에 맞게 홈페이지를 개설하여 금융권 정기채용 정보 플랫폼으로 운영하고 있다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_02475,CNBC도 0 05포인트 상승 가능성이 있다고 전망했다,예측형,긍정,과거,확실,예측형-긍정-과거-확실
TRAIN_16156,낮 최고기온은 전날211103도보다 조금 높은 412도를 기록할 전망입니다,예측형,긍정,과거,확실,예측형-긍정-과거-확실
TRAIN_03419,전국이 대체로 맑겠지만 중부지방은 오전에 구름이 많겠습니다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_14643,오는 8월말에는 57개사가 참여하는 합동 채용 박람회가 열린다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_00047,제품 개발에서 판매까지 걸리는 시간은 2년이 걸렸을 것입니다,예측형,부정,과거,확실,예측형-부정-과거-확실
TRAIN_03610,중요한 치료 수단으로 사용 가능성을 보여준다,예측형,긍정,현재,확실,예측형-긍정-현재-확실
TRAIN_16122,그 결과는 내용 및 판단사항을 고려하여 징계위원회에 넘기기로 하였다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_05263,농도는 모든 지역에서 보통 수준에서 양호 수준으로 예상된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_07083,기업들과 협업해 오는 2025년까지 김포공항에서 UAM 시범운항을 계획하고 있다,예측형,긍정,현재,확실,예측형-긍정-현재-확실
TRAIN_08910,미션을 달성하면 획득이 가능하고 구매도 가능합니다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_03839,합격자에게는 8월 24일과 25일에 열리는 박람회에 면접할 수 있는 기회가 주어진다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_15410,올 시즌 토트넘의 향방을 가를 몇 경기가 예상된다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_07317,대부분 흐리고 중부지방은 오후부터 구름이 많겠고 구름이 많겠습니다,예측형,긍정,과거,확실,예측형-긍정-과거-확실
TRAIN_02447,다음날인 18일 아침 최저기온은 19∼23도 낮 최고기온은 26∼32도로 예상된다,예측형,미정,미래,불확실,예측형-미정-미래-불확실
TRAIN_00994,선발로 나선 윤 행장은 당분간 출근이 어려울 것으로 보인다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_09788,미처 구하지 못했던 신작에 대한 자세한 내용은 강연을 통해 발표될 예정이다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_15890,관련 기업들의 특별연장근로 신청이 이어질 것으로 예상된다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_04297,국가별 오염물질이 추가되면서 주말까지 이어질 것으로 보인다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_07586,재계는 동결론을 주장할 것으로 보인다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_05735,보유세 개편을 위한 구체적인 방안은 오는 7월 확정될 예정이다,예측형,긍정,현재,확실,예측형-긍정-현재-확실
TRAIN_14197,입증되지 않으면 30만원이 넘는 보험금을 받기 어렵다,예측형,부정,미래,불확실,예측형-부정-미래-불확실
TRAIN_13560,기준금리로 활용되는 주택담보대출 고정금리도 상승세를 이어갈 것으로 보인다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_00882,운영 보상을 제공하여 보안 수준을 높일 계획입니다,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_13836,보고서라는 점을 감안하면 앞으로의 성장세는 더욱 가파르게 나타날 것으로 예상된다,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_15788,이를 바탕으로 안정적인 수익창출력과 지불능력을 유지할 것으로 예상됩니다,예측형,긍정,과거,확실,예측형-긍정-과거-확실
